"idPuntoMuestreo","idParametro","unidad","valor","fecha","est_fijas"
"18","Nitrógeno total",,8.23,2016-01-27,FALSE
"18","Clorofilas","mg/l",243.52,2016-01-27,FALSE
"LC-01","Temperatura","°C",21.7,2016-02-22,TRUE
"LC-01","pH",,9.14,2016-02-22,TRUE
"LC-01","Oxígeno disuelto","mg/l",9.9,2016-02-22,TRUE
"LC-01","Conductividad","µS/cm",802,2016-02-22,TRUE
"LC-01","Turbiedad","UNT",70,2016-02-22,TRUE
"LC-01","Alcalinidad total","mg CaCOmg/l/l",335.44,2016-02-22,TRUE
"LC-01","Cloruros totales","mg/l",57.97,2016-02-22,TRUE
"LC-01","Dureza total","mg CaCOmg/l/l",141.25,2016-02-22,TRUE
"LC-01","Fluoruros","mg/l",0.81,2016-02-22,TRUE
"LC-01","Nitrógeno de nitratos","mg/l",0.1,2016-02-22,TRUE
"LC-01","Nitrógeno de nitritos","mg/l",0.022,2016-02-22,TRUE
"LC-01","Nitrógeno amoniacal","mg/l",0.72,2016-02-22,TRUE
"LC-01","Nitrógeno total Kjeldahl","mg/l",9.09,2016-02-22,TRUE
"LC-01","Sulfatos","mg/l",9.46,2016-02-22,TRUE
"LC-01","SAAM","mg/l",0.019,2016-02-22,TRUE
"LC-01","DBO Turbiedad","mg/l",23.28,2016-02-22,TRUE
"LC-01","DQO","mg/l",168.4,2016-02-22,TRUE
"LC-01","Grasas y aceites","mg/l",8.37,2016-02-22,TRUE
"LC-01","Fósforo total","mg/l",1.43,2016-02-22,TRUE
"LC-01","SST","mg/l",74,2016-02-22,TRUE
"LC-01","Sólidos disueltos tot.","mg/l",519,2016-02-22,TRUE
"LC-01","Sólidos sedimentables","ml/l",0.1,2016-02-22,TRUE
"LC-01","Sulfuros","mg/l",2.34,2016-02-22,TRUE
"LC-01","Aluminio","mg/l",693,2016-02-22,TRUE
"LC-01","Arsénico","mg/l",0.0025,2016-02-22,TRUE
"LC-01","Bario","mg/l",9900,2016-02-22,TRUE
"LC-01","Cadmio","mg/l",5e-04,2016-02-22,TRUE
"LC-01","Cobre","mg/l",0.05,2016-02-22,TRUE
"LC-01","Cromo","mg/l",0.05,2016-02-22,TRUE
"LC-01","Fierro","mg/l",0.08,2016-02-22,TRUE
"LC-01","Manganeso","mg/l",0.116,2016-02-22,TRUE
"LC-01","Mercurio","mg/l",60000,2016-02-22,TRUE
"LC-01","Níquel","mg/l",0.1,2016-02-22,TRUE
"LC-01","Plomo","mg/l",0.0025,2016-02-22,TRUE
"LC-01","Sodio","mg/l",106.7,2016-02-22,TRUE
"LC-01","Zinc","mg/l",0.02,2016-02-22,TRUE
"LC-01","Coliformes totales","NMP/mg/l0ml",46000,2016-02-22,TRUE
"LC-01","Coliformes fecales","NMP/mg/l0ml",24000,2016-02-22,TRUE
"LC-01","Profundidad","m",2.72,2016-02-22,TRUE
"LC-01","Temp. ambiente","°C",22.4,2016-02-22,TRUE
"LC-01","Transparencia Secchi","m",12,2016-02-22,TRUE
"LC-01","Sólidos totales",,593,2016-02-22,TRUE
"LC-01","Nitrógeno total",,9.09,2016-02-22,TRUE
"LC-01","Clorofilas","mg/l",243.62,2016-02-22,TRUE
"LC-02","Temperatura","°C",21.4,2016-02-22,TRUE
"LC-02","pH",,9.33,2016-02-22,TRUE
"LC-02","Oxígeno disuelto","mg/l",12.77,2016-02-22,TRUE
"LC-02","Conductividad","µS/cm",801,2016-02-22,TRUE
"LC-02","Turbiedad","UNT",70,2016-02-22,TRUE
"LC-02","Alcalinidad total","mg CaCOmg/l/l",338.59,2016-02-22,TRUE
"LC-02","Cloruros totales","mg/l",58.21,2016-02-22,TRUE
"LC-02","Dureza total","mg CaCOmg/l/l",153.79,2016-02-22,TRUE
"LC-02","Fluoruros","mg/l",5.87,2016-02-22,TRUE
"LC-02","Nitrógeno de nitratos","mg/l",0.1,2016-02-22,TRUE
"LC-02","Nitrógeno de nitritos","mg/l",0.022,2016-02-22,TRUE
"LC-02","Nitrógeno amoniacal","mg/l",0.5,2016-02-22,TRUE
"LC-02","Nitrógeno total Kjeldahl","mg/l",8.13,2016-02-22,TRUE
"LC-02","Sulfatos","mg/l",12.14,2016-02-22,TRUE
"LC-02","SAAM","mg/l",0.019,2016-02-22,TRUE
"LC-02","DBO Turbiedad","mg/l",17.88,2016-02-22,TRUE
"LC-02","DQO","mg/l",177.4,2016-02-22,TRUE
"LC-02","Grasas y aceites","mg/l",8.37,2016-02-22,TRUE
"LC-02","Fósforo total","mg/l",1.29,2016-02-22,TRUE
"LC-02","SST","mg/l",65,2016-02-22,TRUE
"LC-02","Sólidos disueltos tot.","mg/l",538,2016-02-22,TRUE
"LC-02","Sólidos sedimentables","ml/l",0.1,2016-02-22,TRUE
"LC-02","Sulfuros","mg/l",2.28,2016-02-22,TRUE
"LC-02","Aluminio","mg/l",528,2016-02-22,TRUE
"LC-02","Arsénico","mg/l",0.0025,2016-02-22,TRUE
"LC-02","Bario","mg/l",103,2016-02-22,TRUE
"LC-02","Cadmio","mg/l",5e-04,2016-02-22,TRUE
"LC-02","Cobre","mg/l",0.05,2016-02-22,TRUE
"LC-02","Cromo","mg/l",0.05,2016-02-22,TRUE
"LC-02","Fierro","mg/l",0.05,2016-02-22,TRUE
"LC-02","Manganeso","mg/l",860,2016-02-22,TRUE
"LC-02","Mercurio","mg/l",58000,2016-02-22,TRUE
"LC-02","Níquel","mg/l",0.1,2016-02-22,TRUE
"LC-02","Plomo","mg/l",0.0025,2016-02-22,TRUE
"LC-02","Sodio","mg/l",105.5,2016-02-22,TRUE
"LC-02","Zinc","mg/l",0.02,2016-02-22,TRUE
"LC-02","Coliformes totales","NMP/mg/l0ml",930,2016-02-22,TRUE
"LC-02","Coliformes fecales","NMP/mg/l0ml",430,2016-02-22,TRUE
"LC-02","Profundidad","m",3.08,2016-02-22,TRUE
"LC-02","Temp. ambiente","°C",23.3,2016-02-22,TRUE
"LC-02","Transparencia Secchi","m",11,2016-02-22,TRUE
"LC-02","Sólidos totales",,603,2016-02-22,TRUE
"LC-02","Nitrógeno total",,8.13,2016-02-22,TRUE
"LC-02","Clorofilas","mg/l",236.29,2016-02-22,TRUE
"LC-03","Temperatura","°C",21.9,2016-02-22,TRUE
"LC-03","pH",,9.33,2016-02-22,TRUE
"LC-03","Oxígeno disuelto","mg/l",12.9,2016-02-22,TRUE
"LC-03","Conductividad","µS/cm",802,2016-02-22,TRUE
"LC-03","Turbiedad","UNT",75,2016-02-22,TRUE
"LC-03","Alcalinidad total","mg CaCOmg/l/l",337.21,2016-02-22,TRUE
"LC-03","Cloruros totales","mg/l",58.12,2016-02-22,TRUE
"LC-03","Dureza total","mg CaCOmg/l/l",143.53,2016-02-22,TRUE
"LC-03","Fluoruros","mg/l",0.99,2016-02-22,TRUE
"LC-03","Nitrógeno de nitratos","mg/l",0.1,2016-02-22,TRUE
"LC-03","Nitrógeno de nitritos","mg/l",0.022,2016-02-22,TRUE
"LC-03","Nitrógeno amoniacal","mg/l",0.5,2016-02-22,TRUE
"LC-03","Nitrógeno total Kjeldahl","mg/l",7.58,2016-02-22,TRUE
"LC-03","Sulfatos","mg/l",9.61,2016-02-22,TRUE
"LC-03","SAAM","mg/l",0.019,2016-02-22,TRUE
"LC-03","DBO Turbiedad","mg/l",17.25,2016-02-22,TRUE
"LC-03","DQO","mg/l",176.29,2016-02-22,TRUE
"LC-03","Grasas y aceites","mg/l",8.37,2016-02-22,TRUE
"LC-03","Fósforo total","mg/l",1.25,2016-02-22,TRUE
"LC-03","SST","mg/l",60,2016-02-22,TRUE
"LC-03","Sólidos disueltos tot.","mg/l",498,2016-02-22,TRUE
"LC-03","Sólidos sedimentables","ml/l",0.1,2016-02-22,TRUE
"LC-03","Sulfuros","mg/l",2.22,2016-02-22,TRUE
"LC-03","Aluminio","mg/l",935,2016-02-22,TRUE
"LC-03","Arsénico","mg/l",0.0025,2016-02-22,TRUE
"LC-03","Bario","mg/l",135,2016-02-22,TRUE
"LC-03","Cadmio","mg/l",5e-04,2016-02-22,TRUE
"LC-03","Cobre","mg/l",0.05,2016-02-22,TRUE
"LC-03","Cromo","mg/l",0.05,2016-02-22,TRUE
"LC-03","Fierro","mg/l",0.05,2016-02-22,TRUE
"LC-03","Manganeso","mg/l",780,2016-02-22,TRUE
"LC-03","Mercurio","mg/l",57000,2016-02-22,TRUE
"LC-03","Níquel","mg/l",0.1,2016-02-22,TRUE
"LC-03","Plomo","mg/l",0.0025,2016-02-22,TRUE
"LC-03","Sodio","mg/l",102.6,2016-02-22,TRUE
"LC-03","Zinc","mg/l",0.02,2016-02-22,TRUE
"LC-03","Coliformes totales","NMP/mg/l0ml",2400,2016-02-22,TRUE
"LC-03","Coliformes fecales","NMP/mg/l0ml",430,2016-02-22,TRUE
"LC-03","Profundidad","m",4.37,2016-02-22,TRUE
"LC-03","Temp. ambiente","°C",23.2,2016-02-22,TRUE
"LC-03","Transparencia Secchi","m",15,2016-02-22,TRUE
"LC-03","Sólidos totales",,558,2016-02-22,TRUE
"LC-03","Nitrógeno total",,7.58,2016-02-22,TRUE
"LC-03","Clorofilas","mg/l",274.57,2016-02-22,TRUE
"LC-04","Temperatura","°C",22.6,2016-02-22,TRUE
"LC-04","pH",,9.4,2016-02-22,TRUE
"LC-04","Oxígeno disuelto","mg/l",13.29,2016-02-22,TRUE
"LC-04","Conductividad","µS/cm",799,2016-02-22,TRUE
"LC-04","Turbiedad","UNT",70,2016-02-22,TRUE
"LC-04","Alcalinidad total","mg CaCOmg/l/l",334.45,2016-02-22,TRUE
"LC-04","Cloruros totales","mg/l",58.69,2016-02-22,TRUE
"LC-04","Dureza total","mg CaCOmg/l/l",137.08,2016-02-22,TRUE
"LC-04","Fluoruros","mg/l",0.99,2016-02-22,TRUE
"LC-04","Nitrógeno de nitratos","mg/l",0.1,2016-02-22,TRUE
"LC-04","Nitrógeno de nitritos","mg/l",0.022,2016-02-22,TRUE
"LC-04","Nitrógeno amoniacal","mg/l",0.5,2016-02-22,TRUE
"LC-04","Nitrógeno total Kjeldahl","mg/l",7.34,2016-02-22,TRUE
"LC-04","Sulfatos","mg/l",9.92,2016-02-22,TRUE
"LC-04","SAAM","mg/l",0.019,2016-02-22,TRUE
"LC-04","DBO Turbiedad","mg/l",19.14,2016-02-22,TRUE
"LC-04","DQO","mg/l",181.84,2016-02-22,TRUE
"LC-04","Grasas y aceites","mg/l",8.37,2016-02-22,TRUE
"LC-04","Fósforo total","mg/l",1.24,2016-02-22,TRUE
"LC-04","SST","mg/l",49,2016-02-22,TRUE
"LC-04","Sólidos disueltos tot.","mg/l",560,2016-02-22,TRUE
"LC-04","Sólidos sedimentables","ml/l",0.1,2016-02-22,TRUE
"LC-04","Sulfuros","mg/l",4.08,2016-02-22,TRUE
"LC-04","Aluminio","mg/l",990,2016-02-22,TRUE
"LC-04","Arsénico","mg/l",0.0025,2016-02-22,TRUE
"LC-04","Bario","mg/l",114,2016-02-22,TRUE
"LC-04","Cadmio","mg/l",5e-04,2016-02-22,TRUE
"LC-04","Cobre","mg/l",0.05,2016-02-22,TRUE
"LC-04","Cromo","mg/l",0.05,2016-02-22,TRUE
"LC-04","Fierro","mg/l",0.05,2016-02-22,TRUE
"LC-04","Manganeso","mg/l",690,2016-02-22,TRUE
"LC-04","Mercurio","mg/l",63000,2016-02-22,TRUE
"LC-04","Níquel","mg/l",0.1,2016-02-22,TRUE
"LC-04","Plomo","mg/l",0.0025,2016-02-22,TRUE
"LC-04","Sodio","mg/l",105.3,2016-02-22,TRUE
"LC-04","Zinc","mg/l",0.181,2016-02-22,TRUE
"LC-04","Coliformes totales","NMP/mg/l0ml",4600,2016-02-22,TRUE
"LC-04","Coliformes fecales","NMP/mg/l0ml",4600,2016-02-22,TRUE
"LC-04","Profundidad","m",3.9,2016-02-22,TRUE
"LC-04","Temp. ambiente","°C",23,2016-02-22,TRUE
"LC-04","Transparencia Secchi","m",13,2016-02-22,TRUE
"LC-04","Sólidos totales",,609,2016-02-22,TRUE
"LC-04","Nitrógeno total",,7.34,2016-02-22,TRUE
"LC-04","Clorofilas","mg/l",155.33,2016-02-22,TRUE
"LC-05","Temperatura","°C",22,2016-02-22,TRUE
"LC-05","pH",,9.41,2016-02-22,TRUE
"LC-05","Oxígeno disuelto","mg/l",12.74,2016-02-22,TRUE
"LC-05","Conductividad","µS/cm",803,2016-02-22,TRUE
"LC-05","Turbiedad","UNT",75,2016-02-22,TRUE
"LC-05","Alcalinidad total","mg CaCOmg/l/l",335.44,2016-02-22,TRUE
"LC-05","Cloruros totales","mg/l",58.31,2016-02-22,TRUE
"LC-05","Dureza total","mg CaCOmg/l/l",144.48,2016-02-22,TRUE
"LC-05","Fluoruros","mg/l",0.64,2016-02-22,TRUE
"LC-05","Nitrógeno de nitratos","mg/l",0.15,2016-02-22,TRUE
"LC-05","Nitrógeno de nitritos","mg/l",0.022,2016-02-22,TRUE
"LC-05","Nitrógeno amoniacal","mg/l",0.5,2016-02-22,TRUE
"LC-05","Nitrógeno total Kjeldahl","mg/l",7.76,2016-02-22,TRUE
"LC-05","Sulfatos","mg/l",40.65,2016-02-22,TRUE
"LC-05","SAAM","mg/l",0.019,2016-02-22,TRUE
"LC-05","DBO Turbiedad","mg/l",19.86,2016-02-22,TRUE
"LC-05","DQO","mg/l",153.21,2016-02-22,TRUE
"LC-05","Grasas y aceites","mg/l",8.37,2016-02-22,TRUE
"LC-05","Fósforo total","mg/l",1.25,2016-02-22,TRUE
"LC-05","SST","mg/l",64,2016-02-22,TRUE
"LC-05","Sólidos disueltos tot.","mg/l",524,2016-02-22,TRUE
"LC-05","Sólidos sedimentables","ml/l",0.1,2016-02-22,TRUE
"LC-05","Sulfuros","mg/l",3.08,2016-02-22,TRUE
"LC-05","Aluminio","mg/l",638,2016-02-22,TRUE
"LC-05","Arsénico","mg/l",0.0025,2016-02-22,TRUE
"LC-05","Bario","mg/l",8500,2016-02-22,TRUE
"LC-05","Cadmio","mg/l",5e-04,2016-02-22,TRUE
"LC-05","Cobre","mg/l",0.05,2016-02-22,TRUE
"LC-05","Cromo","mg/l",0.05,2016-02-22,TRUE
"LC-05","Fierro","mg/l",710,2016-02-22,TRUE
"LC-05","Manganeso","mg/l",0.57,2016-02-22,TRUE
"LC-05","Mercurio","mg/l",53000,2016-02-22,TRUE
"LC-05","Níquel","mg/l",0.1,2016-02-22,TRUE
"LC-05","Plomo","mg/l",0.0025,2016-02-22,TRUE
"LC-05","Sodio","mg/l",105.9,2016-02-22,TRUE
"LC-05","Zinc","mg/l",330,2016-02-22,TRUE
"LC-05","Coliformes totales","NMP/mg/l0ml",430,2016-02-22,TRUE
"LC-05","Coliformes fecales","NMP/mg/l0ml",230,2016-02-22,TRUE
"LC-05","Profundidad","m",3.32,2016-02-22,TRUE
"LC-05","Temp. ambiente","°C",23.2,2016-02-22,TRUE
"LC-05","Transparencia Secchi","m",13,2016-02-22,TRUE
"LC-05","Sólidos totales",,588,2016-02-22,TRUE
"LC-05","Nitrógeno total",,7.91,2016-02-22,TRUE
"LC-05","Clorofilas","mg/l",217.32,2016-02-22,TRUE
"LC-01","Temperatura","°C",19,2016-03-14,TRUE
"LC-01","pH",,9.1,2016-03-14,TRUE
"LC-01","Oxígeno disuelto","mg/l",10.37,2016-03-14,TRUE
"LC-01","Conductividad","µS/cm",800,2016-03-14,TRUE
"LC-01","Turbiedad","UNT",75,2016-03-14,TRUE
"LC-01","Alcalinidad total","mg CaCOmg/l/l",342.93,2016-03-14,TRUE
"LC-01","Cloruros totales","mg/l",59.55,2016-03-14,TRUE
"LC-01","Dureza total","mg CaCOmg/l/l",135.36,2016-03-14,TRUE
"LC-01","Fluoruros","mg/l",0.81,2016-03-14,TRUE
"LC-01","Nitrógeno de nitratos","mg/l",0.1,2016-03-14,TRUE
"LC-01","Nitrógeno de nitritos","mg/l",0.022,2016-03-14,TRUE
"LC-01","Nitrógeno amoniacal","mg/l",0.5,2016-03-14,TRUE
"LC-01","Nitrógeno total Kjeldahl","mg/l",7.95,2016-03-14,TRUE
"LC-01","Sulfatos","mg/l",10.83,2016-03-14,TRUE
"LC-01","SAAM","mg/l",0.019,2016-03-14,TRUE
"LC-01","DBO Turbiedad","mg/l",15.69,2016-03-14,TRUE
"LC-01","DQO","mg/l",167.53,2016-03-14,TRUE
"LC-01","Grasas y aceites","mg/l",42.76,2016-03-14,TRUE
"LC-01","Fósforo total","mg/l",1.44,2016-03-14,TRUE
"LC-01","SST","mg/l",32,2016-03-14,TRUE
"LC-01","Sólidos disueltos tot.","mg/l",555,2016-03-14,TRUE
"LC-01","Sólidos sedimentables","ml/l",0.1,2016-03-14,TRUE
"LC-01","Sulfuros","mg/l",4.44,2016-03-14,TRUE
"LC-01","Aluminio","mg/l",0.2002,2016-03-14,TRUE
"LC-01","Arsénico","mg/l",0.0025,2016-03-14,TRUE
"LC-01","Bario","mg/l",146,2016-03-14,TRUE
"LC-01","Cadmio","mg/l",5e-04,2016-03-14,TRUE
"LC-01","Cobre","mg/l",0.05,2016-03-14,TRUE
"LC-01","Cromo","mg/l",0.05,2016-03-14,TRUE
"LC-01","Fierro","mg/l",0.101,2016-03-14,TRUE
"LC-01","Manganeso","mg/l",730,2016-03-14,TRUE
"LC-01","Mercurio","mg/l",82000,2016-03-14,TRUE
"LC-01","Níquel","mg/l",0.1,2016-03-14,TRUE
"LC-01","Plomo","mg/l",0.0025,2016-03-14,TRUE
"LC-01","Sodio","mg/l",107,2016-03-14,TRUE
"LC-01","Zinc","mg/l",240,2016-03-14,TRUE
"LC-01","Coliformes totales","NMP/mg/l0ml",46000,2016-03-14,TRUE
"LC-01","Coliformes fecales","NMP/mg/l0ml",46000,2016-03-14,TRUE
"LC-01","Profundidad","m",2.22,2016-03-14,TRUE
"LC-01","Temp. ambiente","°C",20.9,2016-03-14,TRUE
"LC-01","Transparencia Secchi","m",12,2016-03-14,TRUE
"LC-01","Sólidos totales",,587,2016-03-14,TRUE
"LC-01","Nitrógeno total",,7.95,2016-03-14,TRUE
"LC-01","Clorofilas","mg/l",269.26,2016-03-14,TRUE
"LC-02","Temperatura","°C",22.2,2016-03-14,TRUE
"LC-02","pH",,9.43,2016-03-14,TRUE
"LC-02","Oxígeno disuelto","mg/l",19.54,2016-03-14,TRUE
"LC-02","Conductividad","µS/cm",802,2016-03-14,TRUE
"LC-02","Turbiedad","UNT",75,2016-03-14,TRUE
"LC-02","Alcalinidad total","mg CaCOmg/l/l",337.8,2016-03-14,TRUE
"LC-02","Cloruros totales","mg/l",61.89,2016-03-14,TRUE
"LC-02","Dureza total","mg CaCOmg/l/l",136.06,2016-03-14,TRUE
"LC-02","Fluoruros","mg/l",0.84,2016-03-14,TRUE
"LC-02","Nitrógeno de nitratos","mg/l",0.1,2016-03-14,TRUE
"LC-02","Nitrógeno de nitritos","mg/l",0.022,2016-03-14,TRUE
"LC-02","Nitrógeno amoniacal","mg/l",0.5,2016-03-14,TRUE
"LC-02","Nitrógeno total Kjeldahl","mg/l",7.76,2016-03-14,TRUE
"LC-02","Sulfatos","mg/l",10.26,2016-03-14,TRUE
"LC-02","SAAM","mg/l",0.019,2016-03-14,TRUE
"LC-02","DBO Turbiedad","mg/l",18.09,2016-03-14,TRUE
"LC-02","DQO","mg/l",174.24,2016-03-14,TRUE
"LC-02","Grasas y aceites","mg/l",8.37,2016-03-14,TRUE
"LC-02","Fósforo total","mg/l",1.21,2016-03-14,TRUE
"LC-02","SST","mg/l",12,2016-03-14,TRUE
"LC-02","Sólidos disueltos tot.","mg/l",604,2016-03-14,TRUE
"LC-02","Sólidos sedimentables","ml/l",0.1,2016-03-14,TRUE
"LC-02","Sulfuros","mg/l",4.28,2016-03-14,TRUE
"LC-02","Aluminio","mg/l",0.1474,2016-03-14,TRUE
"LC-02","Arsénico","mg/l",0.0025,2016-03-14,TRUE
"LC-02","Bario","mg/l",120,2016-03-14,TRUE
"LC-02","Cadmio","mg/l",5e-04,2016-03-14,TRUE
"LC-02","Cobre","mg/l",0.05,2016-03-14,TRUE
"LC-02","Cromo","mg/l",0.05,2016-03-14,TRUE
"LC-02","Fierro","mg/l",880,2016-03-14,TRUE
"LC-02","Manganeso","mg/l",0.05,2016-03-14,TRUE
"LC-02","Mercurio","mg/l",82000,2016-03-14,TRUE
"LC-02","Níquel","mg/l",0.1,2016-03-14,TRUE
"LC-02","Plomo","mg/l",0.0025,2016-03-14,TRUE
"LC-02","Sodio","mg/l",108.7,2016-03-14,TRUE
"LC-02","Zinc","mg/l",650,2016-03-14,TRUE
"LC-02","Coliformes totales","NMP/mg/l0ml",430,2016-03-14,TRUE
"LC-02","Coliformes fecales","NMP/mg/l0ml",230,2016-03-14,TRUE
"LC-02","Profundidad","m",3.06,2016-03-14,TRUE
"LC-02","Temp. ambiente","°C",23.6,2016-03-14,TRUE
"LC-02","Transparencia Secchi","m",11,2016-03-14,TRUE
"LC-02","Sólidos totales",,616,2016-03-14,TRUE
"LC-02","Nitrógeno total",,7.76,2016-03-14,TRUE
"LC-02","Clorofilas","mg/l",174.32,2016-03-14,TRUE
"LC-03","Temperatura","°C",21.9,2016-03-14,TRUE
"LC-03","pH",,9.51,2016-03-14,TRUE
"LC-03","Oxígeno disuelto","mg/l",18.81,2016-03-14,TRUE
"LC-03","Conductividad","µS/cm",792,2016-03-14,TRUE
"LC-03","Turbiedad","UNT",75,2016-03-14,TRUE
"LC-03","Alcalinidad total","mg CaCOmg/l/l",341.16,2016-03-14,TRUE
"LC-03","Cloruros totales","mg/l",62.89,2016-03-14,TRUE
"LC-03","Dureza total","mg CaCOmg/l/l",183.59,2016-03-14,TRUE
"LC-03","Fluoruros","mg/l",0.82,2016-03-14,TRUE
"LC-03","Nitrógeno de nitratos","mg/l",0.1,2016-03-14,TRUE
"LC-03","Nitrógeno de nitritos","mg/l",0.022,2016-03-14,TRUE
"LC-03","Nitrógeno amoniacal","mg/l",0.5,2016-03-14,TRUE
"LC-03","Nitrógeno total Kjeldahl","mg/l",8.07,2016-03-14,TRUE
"LC-03","Sulfatos","mg/l",9.54,2016-03-14,TRUE
"LC-03","SAAM","mg/l",0.019,2016-03-14,TRUE
"LC-03","DBO Turbiedad","mg/l",26.52,2016-03-14,TRUE
"LC-03","DQO","mg/l",183.59,2016-03-14,TRUE
"LC-03","Grasas y aceites","mg/l",8.37,2016-03-14,TRUE
"LC-03","Fósforo total","mg/l",1.18,2016-03-14,TRUE
"LC-03","SST","mg/l",56,2016-03-14,TRUE
"LC-03","Sólidos disueltos tot.","mg/l",591,2016-03-14,TRUE
"LC-03","Sólidos sedimentables","ml/l",0.1,2016-03-14,TRUE
"LC-03","Sulfuros","mg/l",5.4,2016-03-14,TRUE
"LC-03","Aluminio","mg/l",0.1474,2016-03-14,TRUE
"LC-03","Arsénico","mg/l",0.0025,2016-03-14,TRUE
"LC-03","Bario","mg/l",113,2016-03-14,TRUE
"LC-03","Cadmio","mg/l",5e-04,2016-03-14,TRUE
"LC-03","Cobre","mg/l",0.05,2016-03-14,TRUE
"LC-03","Cromo","mg/l",0.05,2016-03-14,TRUE
"LC-03","Fierro","mg/l",880,2016-03-14,TRUE
"LC-03","Manganeso","mg/l",0.05,2016-03-14,TRUE
"LC-03","Mercurio","mg/l",88000,2016-03-14,TRUE
"LC-03","Níquel","mg/l",0.1,2016-03-14,TRUE
"LC-03","Plomo","mg/l",0.0025,2016-03-14,TRUE
"LC-03","Sodio","mg/l",106.7,2016-03-14,TRUE
"LC-03","Zinc","mg/l",0.02,2016-03-14,TRUE
"LC-03","Coliformes totales","NMP/mg/l0ml",230,2016-03-14,TRUE
"LC-03","Coliformes fecales","NMP/mg/l0ml",90,2016-03-14,TRUE
"LC-03","Profundidad","m",4.3,2016-03-14,TRUE
"LC-03","Temp. ambiente","°C",23.5,2016-03-14,TRUE
"LC-03","Transparencia Secchi","m",13,2016-03-14,TRUE
"LC-03","Sólidos totales",,647,2016-03-14,TRUE
"LC-03","Nitrógeno total",,8.07,2016-03-14,TRUE
"LC-03","Clorofilas","mg/l",296.61,2016-03-14,TRUE
"LC-04","Temperatura","°C",24.7,2016-03-14,TRUE
"LC-04","pH",,9.49,2016-03-14,TRUE
"LC-04","Oxígeno disuelto","mg/l",17.87,2016-03-14,TRUE
"LC-04","Conductividad","µS/cm",799,2016-03-14,TRUE
"LC-04","Turbiedad","UNT",70,2016-03-14,TRUE
"LC-04","Alcalinidad total","mg CaCOmg/l/l",337.61,2016-03-14,TRUE
"LC-04","Cloruros totales","mg/l",63.03,2016-03-14,TRUE
"LC-04","Dureza total","mg CaCOmg/l/l",136.43,2016-03-14,TRUE
"LC-04","Fluoruros","mg/l",0.83,2016-03-14,TRUE
"LC-04","Nitrógeno de nitratos","mg/l",0.1,2016-03-14,TRUE
"LC-04","Nitrógeno de nitritos","mg/l",0.022,2016-03-14,TRUE
"LC-04","Nitrógeno amoniacal","mg/l",0.5,2016-03-14,TRUE
"LC-04","Nitrógeno total Kjeldahl","mg/l",7.7,2016-03-14,TRUE
"LC-04","Sulfatos","mg/l",10.44,2016-03-14,TRUE
"LC-04","SAAM","mg/l",0.019,2016-03-14,TRUE
"LC-04","DBO Turbiedad","mg/l",21.84,2016-03-14,TRUE
"LC-04","DQO","mg/l",158.76,2016-03-14,TRUE
"LC-04","Grasas y aceites","mg/l",8.37,2016-03-14,TRUE
"LC-04","Fósforo total","mg/l",1.14,2016-03-14,TRUE
"LC-04","SST","mg/l",35,2016-03-14,TRUE
"LC-04","Sólidos disueltos tot.","mg/l",595,2016-03-14,TRUE
"LC-04","Sólidos sedimentables","ml/l",0.1,2016-03-14,TRUE
"LC-04","Sulfuros","mg/l",5.32,2016-03-14,TRUE
"LC-04","Aluminio","mg/l",528,2016-03-14,TRUE
"LC-04","Arsénico","mg/l",0.0025,2016-03-14,TRUE
"LC-04","Bario","mg/l",9900,2016-03-14,TRUE
"LC-04","Cadmio","mg/l",5e-04,2016-03-14,TRUE
"LC-04","Cobre","mg/l",0.05,2016-03-14,TRUE
"LC-04","Cromo","mg/l",0.05,2016-03-14,TRUE
"LC-04","Fierro","mg/l",690,2016-03-14,TRUE
"LC-04","Manganeso","mg/l",0.05,2016-03-14,TRUE
"LC-04","Mercurio","mg/l",93000,2016-03-14,TRUE
"LC-04","Níquel","mg/l",0.1,2016-03-14,TRUE
"LC-04","Plomo","mg/l",0.0025,2016-03-14,TRUE
"LC-04","Sodio","mg/l",107.9,2016-03-14,TRUE
"LC-04","Zinc","mg/l",240,2016-03-14,TRUE
"LC-04","Coliformes totales","NMP/mg/l0ml",90,2016-03-14,TRUE
"LC-04","Coliformes fecales","NMP/mg/l0ml",90,2016-03-14,TRUE
"LC-04","Profundidad","m",3.64,2016-03-14,TRUE
"LC-04","Temp. ambiente","°C",23.2,2016-03-14,TRUE
"LC-04","Transparencia Secchi","m",13,2016-03-14,TRUE
"LC-04","Sólidos totales",,630,2016-03-14,TRUE
"LC-04","Nitrógeno total",,7.7,2016-03-14,TRUE
"LC-04","Clorofilas","mg/l",289.6,2016-03-14,TRUE
"LC-05","Temperatura","°C",21.7,2016-03-14,TRUE
"LC-05","pH",,9.39,2016-03-14,TRUE
"LC-05","Oxígeno disuelto","mg/l",17.95,2016-03-14,TRUE
"LC-05","Conductividad","µS/cm",786,2016-03-14,TRUE
"LC-05","Turbiedad","UNT",75,2016-03-14,TRUE
"LC-05","Alcalinidad total","mg CaCOmg/l/l",341.94,2016-03-14,TRUE
"LC-05","Cloruros totales","mg/l",62.32,2016-03-14,TRUE
"LC-05","Dureza total","mg CaCOmg/l/l",139.39,2016-03-14,TRUE
"LC-05","Fluoruros","mg/l",0.85,2016-03-14,TRUE
"LC-05","Nitrógeno de nitratos","mg/l",0.15,2016-03-14,TRUE
