"fecha","año","mes","est","parámetro","valor"
2015-01-15,"2015","1","RV-04","Nitrógeno de nitratos",
2015-01-15,"2015","1","RV-04","Nitrógeno de nitritos",
2015-01-15,"2015","1","RV-04","Sulfatos",
2015-01-15,"2015","1","RV-04","SAAM",
2015-01-15,"2015","1","RV-04","Sólidos disueltos tot.",
2015-01-15,"2015","1","RV-04","Sólidos sedimentables",
2015-01-15,"2015","1","RV-04","Sodio",
2015-01-15,"2015","1","RV-04","Coliformes totales",
2015-01-15,"2015","1","RV-04","Temp. ambiente",
2015-01-15,"2015","1","RV-04","Dureza de calcio",
2015-01-15,"2015","1","RV-04","Clorofilas",
2015-01-15,"2015","1","RV-04","Dureza de manganeso",
2015-01-14,"2015","1","RV-05","Temperatura",18.3
2015-01-14,"2015","1","RV-05","pH",8.65
2015-01-14,"2015","1","RV-05","Oxígeno disuelto",7.9
2015-01-14,"2015","1","RV-05","Conductividad",710
2015-01-14,"2015","1","RV-05","Alcalinidad total",214.14
2015-01-14,"2015","1","RV-05","Cloruros totales",38.74
2015-01-14,"2015","1","RV-05","Fluoruros",4.96
2015-01-14,"2015","1","RV-05","Nitrógeno amoniacal",1.65
2015-01-14,"2015","1","RV-05","DBO Turbiedad",3.18
2015-01-14,"2015","1","RV-05","DQO",31.15
2015-01-14,"2015","1","RV-05","Grasas y aceites",8.37
2015-01-14,"2015","1","RV-05","Fósforo total",0.69
2015-01-14,"2015","1","RV-05","SST",7
2015-01-14,"2015","1","RV-05","Sulfuros",0.2
2015-01-14,"2015","1","RV-05","Aluminio",1.4311
2015-01-14,"2015","1","RV-05","Arsénico",3900
2015-01-14,"2015","1","RV-05","Bario",6400
2015-01-14,"2015","1","RV-05","Cadmio",5e-04
2015-01-14,"2015","1","RV-05","Cobre",0.05
2015-01-14,"2015","1","RV-05","Cromo",0.05
2015-01-14,"2015","1","RV-05","Fierro",0.751
2015-01-14,"2015","1","RV-05","Manganeso",650
2015-01-14,"2015","1","RV-05","Mercurio",5e-04
2015-01-14,"2015","1","RV-05","Níquel",0.1
2015-01-14,"2015","1","RV-05","Plomo",0.0025
2015-01-14,"2015","1","RV-05","Zinc",790
2015-01-14,"2015","1","RV-05","Coliformes fecales",430
2015-01-14,"2015","1","RV-05","Materia flotante",
2015-01-14,"2015","1","RV-05","Color verdadero",34
2015-01-14,"2015","1","RV-05","Fenoles",0.01
2015-01-14,"2015","1","RV-05","Plata",0
2015-01-14,"2015","1","RV-05","Color",
2015-01-14,"2015","1","RV-05","Turbiedad",
2015-01-14,"2015","1","RV-05","Dureza total",
2015-01-14,"2015","1","RV-05","Nitrógeno de nitratos",
2015-01-14,"2015","1","RV-05","Nitrógeno de nitritos",
2015-01-14,"2015","1","RV-05","Sulfatos",
2015-01-14,"2015","1","RV-05","SAAM",
2015-01-14,"2015","1","RV-05","Sólidos disueltos tot.",
2015-01-14,"2015","1","RV-05","Sólidos sedimentables",
2015-01-14,"2015","1","RV-05","Sodio",
2015-01-14,"2015","1","RV-05","Coliformes totales",
2015-01-14,"2015","1","RV-05","Temp. ambiente",
2015-01-14,"2015","1","RV-05","Dureza de calcio",
2015-01-14,"2015","1","RV-05","Clorofilas",
2015-01-14,"2015","1","RV-05","Dureza de manganeso",
2015-01-14,"2015","1","RV-06","Temperatura",19.1
2015-01-14,"2015","1","RV-06","pH",8.69
2015-01-14,"2015","1","RV-06","Oxígeno disuelto",8.21
2015-01-14,"2015","1","RV-06","Conductividad",665
2015-01-14,"2015","1","RV-06","Alcalinidad total",211.28
2015-01-14,"2015","1","RV-06","Cloruros totales",32.57
2015-01-14,"2015","1","RV-06","Fluoruros",4.72
2015-01-14,"2015","1","RV-06","Nitrógeno amoniacal",1.59
2015-01-14,"2015","1","RV-06","DBO Turbiedad",1.29
2015-01-14,"2015","1","RV-06","DQO",27.26
2015-01-14,"2015","1","RV-06","Grasas y aceites",8.37
2015-01-14,"2015","1","RV-06","Fósforo total",0.52
2015-01-14,"2015","1","RV-06","SST",15
2015-01-14,"2015","1","RV-06","Sulfuros",0.4
2015-01-14,"2015","1","RV-06","Aluminio",1.0471
2015-01-14,"2015","1","RV-06","Arsénico",3100
2015-01-14,"2015","1","RV-06","Bario",5600
2015-01-14,"2015","1","RV-06","Cadmio",5e-04
2015-01-14,"2015","1","RV-06","Cobre",0.05
2015-01-14,"2015","1","RV-06","Cromo",0.05
2015-01-14,"2015","1","RV-06","Fierro",0.535
2015-01-14,"2015","1","RV-06","Manganeso",0.05
2015-01-14,"2015","1","RV-06","Mercurio",5e-04
2015-01-14,"2015","1","RV-06","Níquel",0.1
2015-01-14,"2015","1","RV-06","Plomo",0.0025
2015-01-14,"2015","1","RV-06","Zinc",340
2015-01-14,"2015","1","RV-06","Coliformes fecales",90
2015-01-14,"2015","1","RV-06","Materia flotante",
2015-01-14,"2015","1","RV-06","Color verdadero",34
2015-01-14,"2015","1","RV-06","Fenoles",0.01
2015-01-14,"2015","1","RV-06","Plata",0
2015-01-14,"2015","1","RV-06","Color",
2015-01-14,"2015","1","RV-06","Turbiedad",
2015-01-14,"2015","1","RV-06","Dureza total",
2015-01-14,"2015","1","RV-06","Nitrógeno de nitratos",
2015-01-14,"2015","1","RV-06","Nitrógeno de nitritos",
2015-01-14,"2015","1","RV-06","Sulfatos",
2015-01-14,"2015","1","RV-06","SAAM",
2015-01-14,"2015","1","RV-06","Sólidos disueltos tot.",
2015-01-14,"2015","1","RV-06","Sólidos sedimentables",
2015-01-14,"2015","1","RV-06","Sodio",
2015-01-14,"2015","1","RV-06","Coliformes totales",
2015-01-14,"2015","1","RV-06","Temp. ambiente",
2015-01-14,"2015","1","RV-06","Dureza de calcio",
2015-01-14,"2015","1","RV-06","Clorofilas",
2015-01-14,"2015","1","RV-06","Dureza de manganeso",
2015-02-09,"2015","2","RV-01","Temperatura",15.1
2015-02-09,"2015","2","RV-01","pH",8.3
2015-02-09,"2015","2","RV-01","Oxígeno disuelto",5.96
2015-02-09,"2015","2","RV-01","Conductividad",1161
2015-02-09,"2015","2","RV-01","Alcalinidad total",421.14
2015-02-09,"2015","2","RV-01","Cloruros totales",80.9
2015-02-09,"2015","2","RV-01","Fluoruros",2.75
2015-02-09,"2015","2","RV-01","Nitrógeno amoniacal",0.85
2015-02-09,"2015","2","RV-01","DBO Turbiedad",4.73
2015-02-09,"2015","2","RV-01","DQO",32.5
2015-02-09,"2015","2","RV-01","Grasas y aceites",8.37
2015-02-09,"2015","2","RV-01","Fósforo total",2.62
2015-02-09,"2015","2","RV-01","SST",50
2015-02-09,"2015","2","RV-01","Sulfuros",0.4
2015-02-09,"2015","2","RV-01","Aluminio",4.0568
2015-02-09,"2015","2","RV-01","Arsénico",0.0025
2015-02-09,"2015","2","RV-01","Bario",172
2015-02-09,"2015","2","RV-01","Cadmio",5e-04
2015-02-09,"2015","2","RV-01","Cobre",0.05
2015-02-09,"2015","2","RV-01","Cromo",0.05
2015-02-09,"2015","2","RV-01","Fierro",1.842
2015-02-09,"2015","2","RV-01","Manganeso",0.545
2015-02-09,"2015","2","RV-01","Mercurio",5e-04
