"fecha","año","mes","est","parámetro","valor"
2009-02-25,"2009","2","LZ-09","Fósforo total",0.317
2009-02-25,"2009","2","LZ-09","SST",33
2009-02-25,"2009","2","LZ-09","Sólidos disueltos tot.",707
2009-02-25,"2009","2","LZ-09","Sólidos sedimentables",0.1
2009-02-25,"2009","2","LZ-09","Aluminio",1.968
2009-02-25,"2009","2","LZ-09","Arsénico",0.0025
2009-02-25,"2009","2","LZ-09","Bario",0.005
2009-02-25,"2009","2","LZ-09","Cadmio",0.0005
2009-02-25,"2009","2","LZ-09","Cobre",0.05
2009-02-25,"2009","2","LZ-09","Cromo",0.05
2009-02-25,"2009","2","LZ-09","Fierro",1.024
2009-02-25,"2009","2","LZ-09","Manganeso",0.11
2009-02-25,"2009","2","LZ-09","Mercurio",0.0005
2009-02-25,"2009","2","LZ-09","Níquel",0.1
2009-02-25,"2009","2","LZ-09","Plomo",0.0025
2009-02-25,"2009","2","LZ-09","Sodio",92
2009-02-25,"2009","2","LZ-09","Zinc",0.02
2009-02-25,"2009","2","LZ-09","Coliformes totales",150000
2009-02-25,"2009","2","LZ-09","Coliformes fecales",150000
2009-02-25,"2009","2","LZ-09","Sólidos totales",740
2009-02-25,"2009","2","LZ-09","Nitrógeno total",1.4
2009-02-25,"2009","2","LZ-09","Profundidad",
2009-02-25,"2009","2","LZ-09","Temp. ambiente",
2009-02-25,"2009","2","LZ-09","Transparencia Secchi",
2009-02-25,"2009","2","LZ-09","Sulfuros",
2009-02-25,"2009","2","LZ-09","Clorofilas",
2009-02-25,"2009","2","LZ-01","Temperatura",20
2009-02-25,"2009","2","LZ-01","pH",8.93
2009-02-25,"2009","2","LZ-01","Oxígeno disuelto",8.6
2009-02-25,"2009","2","LZ-01","Conductividad",944
2009-02-25,"2009","2","LZ-01","Turbiedad",34
2009-02-25,"2009","2","LZ-01","Alcalinidad total",469
2009-02-25,"2009","2","LZ-01","Cloruros totales",67.5
2009-02-25,"2009","2","LZ-01","Dureza total",188.2
2009-02-25,"2009","2","LZ-01","Fluoruros",0.85
2009-02-25,"2009","2","LZ-01","Nitrógeno de nitratos",0.1
2009-02-25,"2009","2","LZ-01","Nitrógeno de nitritos",0.022
2009-02-25,"2009","2","LZ-01","Nitrógeno amoniacal",0.69
2009-02-25,"2009","2","LZ-01","Nitrógeno total Kjeldahl",0.69
2009-02-25,"2009","2","LZ-01","Sulfatos",12.7
2009-02-25,"2009","2","LZ-01","SAAM",0.15
2009-02-25,"2009","2","LZ-01","DBO",11.96
